"","Cont-1.tabular","Cont-2.tabular","Cont-3.tabular","PER-2h-A.tabular","PER-2h-B.tabular","PER-2h-C.tabular","PER-6h-A.tabular","PER-6h-B.tabular","PER-6h-C.tabular","PER-24h-A.tabular","PER-24h-B.tabular","PER-24h-C.tabular","cluster"
"dv.110334",-0.195365780181434,-0.631159658426966,-3.31312678315652,0.362693182683159,1.1501288798869,-3.31312678315652,1.10431049106026,0.788958919415268,-0.0280636923931068,-0.0946237244635029,2.04807910580296,2.1212958429295,4
"dv.130383",-1.67439434039226,-1.67439434039226,-1.67439434039226,2.94443614385815,-1.67439434039226,-1.67439434039226,1.81749527053027,2.2376519699471,1.63543405140283,-1.67439434039226,-1.67439434039226,3.08574294700747,4
"dv.17740",0.634295896974976,-0.595366467378447,-2.37086086848049,0.400507996649747,0.463257641205168,-0.294498485955895,1.77782774233654,1.21882155764653,0.31218220904349,-5.79208103954597,2.96938418694934,1.276529630555,4
"dv.17902",-3.03126297155526,-3.03126297155526,-3.03126297155526,-0.874757746048638,1.41834497289946,-1.43380272381637,1.52099413133136,2.31684954757859,2.59563162888995,-3.03126297155526,3.23764610605593,3.34414596933076,4
"dv.21571",0.194207231652662,-3.65530402666918,-0.827359094602348,0.373196830577225,-0.229688489454944,-0.59137912800038,1.17254687596809,0.908045445680939,0.0709023986535815,-1.13774549255419,2.99540960981151,0.727167838937039,4
"dv.27436",-1.57166264451458,-1.4591308392949,-3.18688822133559,1.49082640016458,0.191804999742054,1.64448032205785,2.36251130058159,1.87219317209854,1.326264885409,-3.18688822133559,1.44257528336678,-0.926086436939737,4
"dv.35951",-0.109678676565267,-1.4552194458392,0.352798050631874,-0.0273575563887229,0.95986195272169,-0.0818694612079822,0.464283991443382,0.732579108225214,-0.069221476072526,-3.9288236867096,0.352497775929242,2.8101494238319,4
"dv.65396",-0.120052504656502,0.351375067668388,-3.04274513639676,-0.612094743322841,1.35093717320627,-0.241647019132855,0.761622282997348,0.839968757016818,0.908149735399425,-3.04274513639676,1.88945332827805,0.957778195339422,4
"dv.84710",-0.132446033021261,1.09200742601027,-3.08472792728469,-0.311629175715166,0.780590457427276,-0.157239753261531,0.358692574485836,0.153188828915864,1.07000733930666,-3.08472792728469,2.04195465126972,1.27432953915172,4
