"","Cont-1.tabular","Cont-2.tabular","Cont-3.tabular","PER-2h-A.tabular","PER-2h-B.tabular","PER-2h-C.tabular","PER-6h-A.tabular","PER-6h-B.tabular","PER-6h-C.tabular","PER-24h-A.tabular","PER-24h-B.tabular","PER-24h-C.tabular","cluster"
"dv.10572",0.345380109955761,-2.82346982572773,-0.20469930241935,-0.0230916208744647,0.770201652261836,0.343975963453596,0.715289011724336,0.547881152308281,0.754005931251821,-0.0728369024095841,-0.00738117974472985,-0.345254989779774,7
"dv.12182",-0.370377839350123,-4.41101663630554,1.13107802460507,1.26237851038719,0.218785692102021,0.604014098696598,0.506902092425529,-0.321699769197443,-0.151621613156299,0.624737258598985,-0.373936964309492,1.28075714550351,7
"dv.132654",-0.591516690433906,-1.71035137224236,0.236105075190968,1.21828642586883,1.55854712939135,0.0233982220333999,0.721729706402703,0.285719792252582,-0.387855374239701,-0.276284694493675,-0.298868180989409,-0.778910038740787,7
"dv.133740",-0.484998815330265,-3.7271655972525,-0.536420125707532,1.16458760193757,1.63554529295368,0.881313271209419,0.975870802150745,0.927294616691475,0.400166021942451,0.235963264717796,-0.650701790214537,-0.821454543098299,7
"dv.137865",-3.37420700532251,-3.37420700532251,0.999965861933466,1.50506209060659,1.55976509460373,1.63147289709612,0.253895531741283,0.301585207237345,0.958958719641439,-0.125431646707348,0.059977404413539,-0.396837149921153,7
"dv.138969",-0.238177495308448,-2.07551855934019,0.913674176089041,0.424140251294848,-0.232954691681002,0.431661525980821,1.05663647980052,-0.326469563567762,0.381955397622161,1.39459320493162,-0.524410138125397,-1.2051305876962,7
"dv.1785",-0.32612199870184,-3.68260673235527,-1.50683738176233,1.1713645440763,1.41763980507861,0.402101206416355,0.675416313595716,0.620770111743358,0.154333613709807,0.937777530019468,0.228269593940562,-0.0921066057607334,7
"dv.18543",-0.235029488619162,-3.37856695992904,0.169718223742536,-0.499431652564148,0.624221409186573,0.223607935120652,-0.0913711884232802,0.262548291809057,0.093452568774044,0.637932997718393,1.06196922212408,1.1309486410603,7
"dv.3978",-0.421882325018576,-3.01865070466667,-0.284699009011511,1.16574527232514,1.33541951325729,0.923943949788896,0.671925740399764,0.472445618314305,0.282673572575129,-0.262432116204613,-0.256339281772094,-0.608150229987046,7
"dv.97543",-1.45371570945892,-6.26444912778278,-0.740655302394037,1.80211408413204,1.33789640795264,0.837112816511588,1.19092968117034,0.72606548699876,0.130711234228732,0.984071576063515,0.210496355566052,1.23942249701208,7
