"","Cont-1.tabular","Cont-2.tabular","Cont-3.tabular","PER-2h-A.tabular","PER-2h-B.tabular","PER-2h-C.tabular","PER-6h-A.tabular","PER-6h-B.tabular","PER-6h-C.tabular","PER-24h-A.tabular","PER-24h-B.tabular","PER-24h-C.tabular","cluster"
"dv.151881",-0.452550415218442,-0.452550415218442,-0.452550415218442,0.426882959060733,-0.452550415218442,-0.452550415218442,0.539269693365533,0.763859916701927,0.370100782295995,0.434706174703125,0.180482965183343,-0.452550415218442,4
"dv.15674",-0.617591571597336,-0.617591571597336,-0.617591571597336,0.104084050625126,0.492420511082361,-0.617591571597336,0.374228536986639,0.165091679946573,-0.0320045845660242,0.755125757177431,0.0154418088044488,0.59597852633279,4
"dv.16556",-0.765553313394754,0.2702650904294,-0.765553313394754,0.358780621872461,0.344458769284944,-0.765553313394754,0.528657235227813,0.55969220069827,0.0570978841196834,0.470894679717901,0.472366772228543,-0.765553313394754,4
"dv.17355",-1.64979386752896,-1.64979386752896,-1.64979386752896,0.462439657466624,0.438302962947072,0.585774758147792,0.843811684004882,0.985358813359399,0.503233527911066,0.229803717694836,0.231889592597284,0.668766888457933,4
"dv.22786",-1.15043252690235,-1.15043252690235,-1.15043252690235,0.819064078225127,0.937664303573686,-0.036734446300934,0.569363435727415,0.795046599408925,0.125950162655148,-0.518184932658899,-0.160976629267071,0.920105009343648,4
"dv.24010",-0.540164514433714,-0.540164514433714,-0.540164514433714,-0.540164514433714,-0.540164514433714,0.735979697938856,0.322866093524343,0.412801962855518,0.849715585761754,-0.540164514433714,1.45978826095553,-0.540164514433714,4
"dv.24675",0.41872915931391,-1.11208096087739,-1.11208096087739,0.205862871782547,0.423238725455228,0.236408415826337,0.414908033041174,-0.0179831594841966,0.857298234465075,0.590071002883463,-0.662678372295368,-0.241692989233393,4
"dv.28607",-0.0605793423925203,-1.1172163865132,-1.03745486516383,1.16172650937901,0.475070678692322,0.655035509332972,0.34069670996973,0.398121947121723,0.183332985593028,0.984583676718692,-0.737744586192592,-1.24557283654533,4
"dv.31146",-0.763085626854703,-0.763085626854703,-0.763085626854703,0.925152178902292,0.346926455824994,0.653109981611717,0.531124921767864,-0.206294878802991,0.626794473340763,-0.130838032611255,-0.313683038272682,-0.143035181196593,4
"dv.35315",-1.01221200929997,-1.01221200929997,-1.01221200929997,0.468810870963263,0.917612259029515,0.008462941170579,0.191369381085428,-0.0592455320107397,0.742197222233548,0.689939954460882,-0.12386915766272,0.201358088630156,4
"dv.36548",-1.06257313729798,-1.06257313729798,-1.06257313729798,0.855551156175085,0.472746549034633,0.589437774463589,0.657222825331778,0.535259207974332,0.42994772099964,-0.430325543054536,-0.0731172396627078,0.150996960632142,4
"dv.45364",-1.18954217755925,0.853567812292282,-1.87730485211101,0.465084390140946,0.392080494443789,0.444125562489268,0.311426343625307,0.455875668570891,0.424327777310354,-0.0453290664709991,-0.18272681159333,-0.0515851411382346,4
"dv.49837",-1.49708478551567,-1.49708478551567,-1.49708478551567,-0.0160619052524344,0.432739482813818,0.559381721193509,1.20692841672849,0.178767111766258,0.765372385285912,0.608801136138826,0.678479987844177,0.0768460200284542,4
"dv.57670",-2.75619678041699,-0.676307078349481,-0.44153966216371,1.24673882574524,0.728824180195876,0.945238306339052,0.365298549327525,-0.00324541541564027,0.243753850922718,-0.000846522103032932,-0.0602955489149553,0.408577294833395,4
"dv.58216",-1.20802785416736,-1.20802785416736,-1.20802785416736,0.761468750960111,0.540631298875814,-0.00974692731468263,0.169477353618098,-0.255061376878133,-0.206987083706839,0.826801840968924,0.631610272745684,1.16588943323312,4
"dv.65343",-2.05866072325148,1.0007339664873,-2.05866072325148,-0.50433882343853,1.40450942099746,-0.0814211448681297,0.52911428150998,0.158655198410762,0.0360120230671557,2.00929206241489,0.0494943796294276,-0.484729917707358,4
"dv.98001",-0.497953958292858,-0.497953958292858,-0.497953958292858,0.512540944709274,0.153293173166624,0.418630617511226,0.210132890461102,0.596143843100335,0.324697239221579,-0.497953958292858,0.27433108329415,-0.497953958292858,4
"dv.98018",-0.0716582310280947,-1.20230981921529,-0.69107685691803,0.252426591126924,-0.595479868318452,0.496181840478401,0.393807265243474,0.705572009612433,0.738541773283822,0.0844618798962298,0.240969525269143,-0.351436109430569,4
"dv.99386",-2.22680737679409,0.967589724970957,-2.22680737679409,0.600323121294289,-0.0663286887136829,0.574290740469813,0.165587363545567,0.0851432153571618,0.184509061788033,-0.432710474641497,0.725534916245794,1.64967577327175,4
